test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,MAKE,MODEL,YEAR,BODYD,VDI,vdi_usable,PDOF,LENCNT,DAMDST,CRHDST,DPD1,DPD2,DPD3,DPD4,DPD5,DPD6,C_profile_max_mm,C_mean_mm,C_rms_mm,A_crush_2d_mm2,C_peak_ratio,asymmetry,centroid_norm,L_norm,C_mean_norm,C_max_norm,A_crush_norm,D_offset_norm,AXBX_delta_summary,front_total_length_shortening,front_structural_delta_median,front_left_right_bumper_asymmetry,rear_total_length_shortening,speed_kph,speed_source,speed_mps,KE_proxy,VEHTWT,CURBWT,VEHLEN,VEHWID,WHLBAS,VEHCG,closingSpeed,vehicleSpeed,impactAngle,offsetDistance,IMPPNT,CRBANG,CARANG,VEHOR,BMPENGD,SILENGD,APLENGD,testConfigurationKey
19,7349,26,1,side,subject_vehicle,C_MaxOnly,FORD,F150 SUPERCREW,2011,4 DOOR PICKUP,09LPEW2,1,285.0,3300.0,481.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5616065350578625,0.0,0.29924433249370275,0.0,0.16371681415929204,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,32.77,closingSpeed,9.102777777777778,108133.03506944445,2610.0,2433.0,5876.0,1985.0,3676.0,1757.0,32.77,32.77,270.0,0.0,481.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,VTP
289,7523,347,1,side,subject_vehicle,C_MaxOnly,TOYOTA,CAMRY,2012,FOUR DOOR SEDAN,09LPAN3,1,285.0,2700.0,64.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.561447286338116,0.0,0.21636463481603516,0.0,0.02661676024121439,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 128.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -7.0, ""delta_2"": 0.0, ""delta_20"": 135.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 135.0, ""front_bumper_right_delta"": -7.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 142.0, ""front_left_right_bumper_asymmetry"": 142.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 128.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 128.0}",128.0,0.0,142.0,,32.1,closingSpeed,8.916666666666666,62253.937499999985,1566.0,1455.0,4809.0,1821.0,2774.0,1165.0,32.1,32.1,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
2625,10324,3122,1,side,subject_vehicle,B_ProfilePartial,DODGE,GRAND CARAVAN,2018,MINIVAN,09LPAN3,1,0.0,2550.0,34.0,394.0,-40.0,60.0,394.0,148.0,57.0,2.0,394.0,128.0,192.2451559857881,326400.0,3.078125,-0.26015625,-0.023191938300349244,0.4947613504074505,0.0652395514780836,0.20081549439347604,0.03227800858927302,0.013193636010865347,"{""a_pillar_base_asym_delta"": 20.0, ""delta_1"": 76.0, ""delta_10"": -29.0, ""delta_11"": -22.0, ""delta_12"": -20.0, ""delta_13"": 0.0, ""delta_14"": 4.0, ""delta_15"": -32.0, ""delta_16"": 123.0, ""delta_17"": 79.0, ""delta_18"": 2.0, ""delta_19"": -1.0, ""delta_2"": -35.0, ""delta_20"": 65.0, ""delta_21"": 106.0, ""delta_3"": null, ""delta_4"": 42.0, ""delta_5"": 0.0, ""delta_6"": -33.0, ""delta_7"": -9.0, ""delta_8"": 2.0, ""delta_9"": -15.0, ""door_leading_lower_asym_delta"": 24.0, ""door_leading_upper_asym_delta"": -42.0, ""door_trailing_lower_asym_delta"": 7.0, ""door_trailing_upper_asym_delta"": -17.0, ""firewall_side_asym_delta"": -36.0, ""front_bumper_left_delta"": 65.0, ""front_bumper_right_delta"": -1.0, ""front_engine_block_delta"": 106.0, ""front_engine_front_delta"": -35.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": -32.0, ""front_firewall_right_delta"": 4.0, ""front_left_right_asym_delta"": 66.0, ""front_left_right_bumper_asymmetry"": 66.0, ""front_structural_delta"": -1.0, ""front_structural_delta_median"": -1.0, ""front_total_length_shortening"": 76.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 76.0}",76.0,-1.0,66.0,,32.68,closingSpeed,9.077777777777778,86732.36697530864,2105.0,2015.0,5154.0,1962.0,3074.0,1364.0,32.68,32.68,270.0,0.0,267.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
307,7540,369,1,side,subject_vehicle,C_MaxOnly,CHEVROLET,SONIC,2012,FOUR DOOR SEDAN,09LPAN3,1,285.0,3150.0,14.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.7125084822438362,0.0,0.20756948551153165,0.0,0.006333408731056322,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 23.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -5.0, ""delta_2"": 0.0, ""delta_20"": 61.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 61.0, ""front_bumper_right_delta"": -5.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 66.0, ""front_left_right_bumper_asymmetry"": 66.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 23.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 23.0}",23.0,0.0,66.0,,32.1,closingSpeed,8.916666666666666,54183.98263888888,1363.0,1252.0,4421.0,1691.0,2530.0,1070.0,32.1,32.1,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
3639,15395,4364,1,side,subject_vehicle,B_ProfilePartial,MAZDA,CX-90 MHEV,2024,UTILITY VEHICLE,,0,0.0,2700.0,-147.0,230.0,-25.0,14.0,230.0,95.0,27.0,5.0,230.0,71.2,112.4055158788927,192240.0,3.230337078651685,-0.20575842696629212,-0.006245869134170522,0.5294117647058824,0.03721902770517512,0.12023000522739154,0.019704191138033886,-0.05764705882352941,"{""a_pillar_base_asym_delta"": 10.0, ""delta_1"": 39.0, ""delta_10"": -13.0, ""delta_11"": -19.0, ""delta_12"": -10.0, ""delta_13"": 0.0, ""delta_14"": 11.0, ""delta_15"": -10.0, ""delta_16"": 48.0, ""delta_17"": 72.0, ""delta_18"": 31.0, ""delta_19"": 6.0, ""delta_2"": -23.0, ""delta_20"": 29.0, ""delta_21"": 129.0, ""delta_3"": 5.0, ""delta_4"": 22.0, ""delta_5"": 0.0, ""delta_6"": -12.0, ""delta_7"": 3.0, ""delta_8"": 0.0, ""delta_9"": 7.0, ""door_leading_lower_asym_delta"": 15.0, ""door_leading_upper_asym_delta"": -22.0, ""door_trailing_lower_asym_delta"": -6.0, ""door_trailing_upper_asym_delta"": 7.0, ""firewall_side_asym_delta"": -21.0, ""front_bumper_left_delta"": 29.0, ""front_bumper_right_delta"": 6.0, ""front_engine_block_delta"": 129.0, ""front_engine_front_delta"": -23.0, ""front_firewall_center_delta"": 5.0, ""front_firewall_left_delta"": -10.0, ""front_firewall_right_delta"": 11.0, ""front_left_right_asym_delta"": 23.0, ""front_left_right_bumper_asymmetry"": 23.0, ""front_structural_delta"": 5.5, ""front_structural_delta_median"": 5.5, ""front_total_length_shortening"": 39.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 39.0}",39.0,5.5,23.0,,31.01,closingSpeed,8.613888888888889,84957.94864969136,2290.0,,5100.0,1913.0,3117.0,1544.0,31.01,31.01,270.0,,2.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
2883,10773,3426,1,side,subject_vehicle,A_ProfileValid,HONDA,CR-V,2019,UTILITY VEHICLE,10LPAS3,1,285.0,2850.0,71.0,308.0,1.0,5.0,37.0,203.0,150.0,-32.0,203.0,75.9,114.55609979394376,216315.0,4.057971014492753,0.6666666666666666,0.17052215974541543,0.6240420407269542,0.04120521172638437,0.16720955483170466,0.025713784414319124,0.031092620976571055,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,32.25,closingSpeed,8.958333333333334,63679.75260416668,1587.0,1501.0,4567.0,1842.0,2660.0,1146.0,32.25,32.25,270.0,0.0,46.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,VTP
1940,9559,2322,1,side,subject_vehicle,A_ProfileValid,VOLVO,XC90 T6,2016,UTILITY VEHICLE,09LPAN3,1,285.0,1200.0,224.0,303.0,39.0,231.0,285.0,140.0,20.0,-9.0,285.0,138.2,176.28783281894414,165840.0,2.1924746743849495,-0.49746743849493485,-0.06300925316844275,0.24242424242424243,0.07205422314911365,0.15797705943691345,0.01746769046039119,0.0905050505050505,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 18.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -13.0, ""delta_2"": 0.0, ""delta_20"": 91.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 91.0, ""front_bumper_right_delta"": -13.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 104.0, ""front_left_right_bumper_asymmetry"": 104.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 18.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 18.0}",18.0,0.0,104.0,,32.17,closingSpeed,8.936111111111112,87959.271091821,2203.0,2083.0,4950.0,1918.0,2985.0,1463.0,32.17,32.17,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
1209,8450,1435,1,side,subject_vehicle,C_MaxOnly,JEEP,COMPASS,2014,UTILITY VEHICLE,,0,345.0,0.0,-394.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.26062322946175637,,-0.19989852866565194,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 37.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -14.0, ""delta_2"": 0.0, ""delta_20"": 119.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 119.0, ""front_bumper_right_delta"": -14.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 133.0, ""front_left_right_bumper_asymmetry"": 133.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 37.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 37.0}",37.0,0.0,133.0,,31.93,closingSpeed,8.869444444444444,60101.62219135801,1528.0,1412.0,3942.0,1765.0,2635.0,1191.0,31.93,31.93,270.0,0.0,228.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,VTP
3482,15367,4156,1,side,subject_vehicle,B_ProfilePartial,NISSAN,ROGUE,2023,UTILITY VEHICLE,,0,0.0,2550.0,-309.0,318.0,33.0,-77.0,-318.0,-97.0,-18.0,-5.0,33.0,-99.2,153.19464742607687,-252960.0,-3.2056451612903225,-0.41481854838709675,-0.0669285541041544,0.547798066595059,-0.05423728813559322,0.17386550027337344,-0.0297110815780371,-0.13276047261009666,"{""a_pillar_base_asym_delta"": 12.0, ""delta_1"": -5.0, ""delta_10"": 17.0, ""delta_11"": -57.0, ""delta_12"": -12.0, ""delta_13"": 0.0, ""delta_14"": 7.0, ""delta_15"": -6.0, ""delta_16"": -70.0, ""delta_17"": 223.0, ""delta_18"": 4.0, ""delta_19"": 48.0, ""delta_2"": 33.0, ""delta_20"": 2.0, ""delta_21"": 125.0, ""delta_3"": -2.0, ""delta_4"": 27.0, ""delta_5"": 0.0, ""delta_6"": -16.0, ""delta_7"": -13.0, ""delta_8"": -11.0, ""delta_9"": -17.0, ""door_leading_lower_asym_delta"": 3.0, ""door_leading_upper_asym_delta"": -27.0, ""door_trailing_lower_asym_delta"": -74.0, ""door_trailing_upper_asym_delta"": -6.0, ""firewall_side_asym_delta"": -13.0, ""front_bumper_left_delta"": 2.0, ""front_bumper_right_delta"": 48.0, ""front_engine_block_delta"": 125.0, ""front_engine_front_delta"": 33.0, ""front_firewall_center_delta"": -2.0, ""front_firewall_left_delta"": -6.0, ""front_firewall_right_delta"": 7.0, ""front_left_right_asym_delta"": -46.0, ""front_left_right_bumper_asymmetry"": -46.0, ""front_structural_delta"": 4.5, ""front_structural_delta_median"": 4.5, ""front_total_length_shortening"": -5.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -5.0}",-5.0,4.5,-46.0,,31.0,closingSpeed,8.61111111111111,65660.91820987655,1771.0,1628.0,4655.0,1829.0,2704.0,1154.0,31.0,31.0,270.0,0.0,-93.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
1507,8985,1805,1,side,subject_vehicle,A_ProfileValid,CHRYSLER,200,2015,FOUR DOOR SEDAN,09LPAN3,1,285.0,1150.0,46.0,349.0,129.0,314.0,409.0,275.0,153.0,64.0,409.0,249.5,273.96331871256046,286925.0,1.3987975951903808,-0.23567134268537074,-0.029401683891514614,0.23527004909983634,0.13327991452991453,0.18643162393162394,0.03135677203547498,0.018821603927986905,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 35.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -7.0, ""delta_2"": 0.0, ""delta_20"": 100.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 100.0, ""front_bumper_right_delta"": -7.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 107.0, ""front_left_right_bumper_asymmetry"": 107.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 35.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 35.0}",35.0,0.0,107.0,,32.12,closingSpeed,8.92222222222222,66869.08148148145,1680.0,0.0,4888.0,1872.0,2730.0,1175.0,32.12,32.12,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
1318,8556,1583,1,side,subject_vehicle,A_ProfileValid,HYUNDAI,VELOSTER,2014,THREE DOOR COUPE,09LPAN3,1,285.0,1300.0,-13.0,290.0,88.0,169.0,304.0,298.0,146.0,-42.0,304.0,188.0,217.18701618651147,244400.0,1.5425531914893618,-0.09840425531914894,-0.026254935422956913,0.30849549121974373,0.10693970420932879,0.16496018202502843,0.032990416580950976,-0.006169909824394874,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 17.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -3.0, ""delta_2"": 0.0, ""delta_20"": 78.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 78.0, ""front_bumper_right_delta"": -3.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 81.0, ""front_left_right_bumper_asymmetry"": 81.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 17.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 17.0}",17.0,0.0,81.0,,31.97,closingSpeed,8.880555555555555,52957.35527391974,1343.0,1252.0,4214.0,1758.0,2650.0,1082.0,31.97,31.97,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
1201,8444,1425,1,side,subject_vehicle,C_MaxOnly,JEEP,PATRIOT,2014,UTILITY VEHICLE,,0,345.0,0.0,-321.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.2708215297450425,,-0.14541336353340883,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 53.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 119.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 119.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 119.0, ""front_left_right_bumper_asymmetry"": 119.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 53.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 53.0}",53.0,0.0,119.0,,31.83,closingSpeed,8.841666666666667,59491.227847222224,1522.0,1460.0,4415.0,1765.0,2635.0,1215.0,31.83,31.83,270.0,0.0,39.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,VTP
2793,10639,3310,1,side,subject_vehicle,A_ProfileValid,DODGE,GRAND CARAVAN,2019,MINIVAN,10LPAS3,1,285.0,2700.0,339.0,443.0,42.0,50.0,128.0,429.0,148.0,58.0,429.0,161.0,213.25712180370436,434700.0,2.751552795031056,0.412111801242236,0.08298514181166076,0.5260081823495032,0.0822267620020429,0.22625127681307455,0.043251949621179786,0.13208649912331968,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,32.1,closingSpeed,8.916666666666666,82965.49652777777,2087.0,2002.0,5133.0,1958.0,3076.0,1388.0,32.1,32.1,270.0,0.0,331.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,VTP
