test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,MAKE,MODEL,YEAR,BODYD,VDI,vdi_usable,PDOF,LENCNT,DAMDST,CRHDST,DPD1,DPD2,DPD3,DPD4,DPD5,DPD6,C_profile_max_mm,C_mean_mm,C_rms_mm,A_crush_2d_mm2,C_peak_ratio,asymmetry,centroid_norm,L_norm,C_mean_norm,C_max_norm,A_crush_norm,D_offset_norm,AXBX_delta_summary,front_total_length_shortening,front_structural_delta_median,front_left_right_bumper_asymmetry,rear_total_length_shortening,speed_kph,speed_source,speed_mps,KE_proxy,VEHTWT,CURBWT,VEHLEN,VEHWID,WHLBAS,VEHCG,closingSpeed,vehicleSpeed,impactAngle,offsetDistance,IMPPNT,CRBANG,CARANG,VEHOR,BMPENGD,SILENGD,APLENGD,testConfigurationKey
1210,8551,1437,2,rear,subject_vehicle,A_ProfileValid,JEEP,GRAND CHEROKEE,1996,UTILITY VEHICLE,06BDEW3,1,180.0,1524.0,0.0,364.0,227.0,317.0,329.0,329.0,327.0,71.0,329.0,290.2,300.72745135753735,442264.8,1.2543073742246726,-0.046864231564438315,-0.04212943143620096,0.849025069637883,0.0651549169286035,0.08172429277054333,0.05531815788255807,0.0,"{""a_pillar_base_asym_delta"": 1.0, ""delta_1"": 364.0, ""delta_10"": 2.0, ""delta_11"": 10.0, ""delta_12"": -16.0, ""delta_13"": -15.0, ""delta_14"": -11.0, ""delta_15"": -11.0, ""delta_16"": -11.0, ""delta_17"": 15.0, ""delta_18"": -5.0, ""delta_19"": 71.0, ""delta_2"": -11.0, ""delta_20"": 227.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": -16.0, ""delta_5"": -6.0, ""delta_6"": -12.0, ""delta_7"": 5.0, ""delta_8"": -14.0, ""delta_9"": -8.0, ""door_leading_lower_asym_delta"": 17.0, ""door_leading_upper_asym_delta"": 10.0, ""door_trailing_lower_asym_delta"": 8.0, ""door_trailing_upper_asym_delta"": 6.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 227.0, ""front_bumper_right_delta"": 71.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": -11.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": -11.0, ""front_firewall_right_delta"": -11.0, ""front_left_right_asym_delta"": 156.0, ""front_left_right_bumper_asymmetry"": 156.0, ""front_structural_delta"": -11.0, ""front_structural_delta_median"": -11.0, ""front_total_length_shortening"": 364.0, ""rear_total_length_shortening"": 364.0, ""total_length_shortening"": 364.0}",364.0,-11.0,156.0,364.0,56.59,closingSpeed,15.719444444444445,238946.60283179014,1934.0,,4454.0,1795.0,2690.0,0.0,56.59,0.0,180.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,VTV
1218,8552,1448,1,rear,subject_vehicle,B_ProfilePartial,CADILLAC,DE VILLE,1993,FOUR DOOR SEDAN,12FDEW2,1,0.0,1524.0,0.0,89.0,-28.0,16.0,30.0,83.0,75.0,89.0,89.0,46.89999999999999,60.037488288568504,71475.59999999999,1.8976545842217487,0.6705756929637526,0.3645403074345319,0.8180354267310789,0.009031388407471594,0.01713845561332563,0.007387995669880146,0.0,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 41.0, ""delta_10"": -1.0, ""delta_11"": 1.0, ""delta_12"": 5.0, ""delta_13"": 5.0, ""delta_14"": 12.0, ""delta_15"": -21.0, ""delta_16"": 2.0, ""delta_17"": 45.0, ""delta_18"": 0.0, ""delta_19"": 89.0, ""delta_2"": 108.0, ""delta_20"": -28.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 2.0, ""delta_5"": 1.0, ""delta_6"": -2.0, ""delta_7"": 2.0, ""delta_8"": -1.0, ""delta_9"": 2.0, ""door_leading_lower_asym_delta"": 4.0, ""door_leading_upper_asym_delta"": -1.0, ""door_trailing_lower_asym_delta"": 2.0, ""door_trailing_upper_asym_delta"": 3.0, ""firewall_side_asym_delta"": -33.0, ""front_bumper_left_delta"": -28.0, ""front_bumper_right_delta"": 89.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 108.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": -21.0, ""front_firewall_right_delta"": 12.0, ""front_left_right_asym_delta"": -117.0, ""front_left_right_bumper_asymmetry"": -117.0, ""front_structural_delta"": 12.0, ""front_structural_delta_median"": 12.0, ""front_total_length_shortening"": 41.0, ""rear_total_length_shortening"": 41.0, ""total_length_shortening"": 41.0}",41.0,12.0,-117.0,41.0,56.39,closingSpeed,15.663888888888888,216037.20401620367,1761.0,,5193.0,1863.0,2883.0,0.0,56.39,56.39,180.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,VTV
1218,8552,1449,2,rear,subject_vehicle,A_ProfileValid,JEEP,CHEROKEE LAREDO,1996,UTILITY VEHICLE,06BDEW3,1,180.0,1524.0,0.0,295.0,120.0,195.0,227.0,255.0,295.0,290.0,295.0,235.39999999999998,241.1862350964499,358749.6,1.2531860662701786,0.17502124044180126,0.10773452498861702,0.8419889502762431,0.15446194225721782,0.19356955380577429,0.13005524861878454,0.0,"{""a_pillar_base_asym_delta"": -8.0, ""delta_1"": 250.0, ""delta_10"": 12.0, ""delta_11"": 19.0, ""delta_12"": -20.0, ""delta_13"": -28.0, ""delta_14"": 12.0, ""delta_15"": 10.0, ""delta_16"": 840.0, ""delta_17"": -2.0, ""delta_18"": -5.0, ""delta_19"": 290.0, ""delta_2"": -2.0, ""delta_20"": 120.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": -2.0, ""delta_5"": -1000.0, ""delta_6"": 10.0, ""delta_7"": 18.0, ""delta_8"": -1.0, ""delta_9"": -3.0, ""door_leading_lower_asym_delta"": 8.0, ""door_leading_upper_asym_delta"": -998.0, ""door_trailing_lower_asym_delta"": 7.0, ""door_trailing_upper_asym_delta"": -2.0, ""firewall_side_asym_delta"": -2.0, ""front_bumper_left_delta"": 120.0, ""front_bumper_right_delta"": 290.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": -2.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 10.0, ""front_firewall_right_delta"": 12.0, ""front_left_right_asym_delta"": -170.0, ""front_left_right_bumper_asymmetry"": -170.0, ""front_structural_delta"": 12.0, ""front_structural_delta_median"": 12.0, ""front_total_length_shortening"": 250.0, ""rear_total_length_shortening"": 250.0, ""total_length_shortening"": 250.0}",250.0,12.0,-170.0,250.0,56.39,closingSpeed,15.663888888888888,227200.96640432096,1852.0,,1524.0,1810.0,2690.0,0.0,56.39,0.0,180.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,VTV
1221,8554,1452,1,rear,subject_vehicle,B_ProfilePartial,CADILLAC,DE VILLE,1993,FOUR DOOR SEDAN,12FDEW2,1,0.0,1524.0,0.0,225.0,-36.0,33.0,97.0,160.0,213.0,225.0,225.0,119.5,146.57933005714006,182118.0,1.8828451882845187,0.598744769874477,0.34433472803347276,0.8193548387096774,0.02300288739172281,0.04331087584215592,0.018847527088701917,0.0,"{""a_pillar_base_asym_delta"": -10.0, ""delta_1"": 152.0, ""delta_10"": 5.0, ""delta_11"": -3.0, ""delta_12"": 10.0, ""delta_13"": 0.0, ""delta_14"": 49.0, ""delta_15"": -11.0, ""delta_16"": 4.0, ""delta_17"": -5.0, ""delta_18"": -5.0, ""delta_19"": 225.0, ""delta_2"": 47.0, ""delta_20"": -36.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 2.0, ""delta_5"": 0.0, ""delta_6"": 1.0, ""delta_7"": -5.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": -6.0, ""door_leading_upper_asym_delta"": -2.0, ""door_trailing_lower_asym_delta"": -8.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": -60.0, ""front_bumper_left_delta"": -36.0, ""front_bumper_right_delta"": 225.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 47.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": -11.0, ""front_firewall_right_delta"": 49.0, ""front_left_right_asym_delta"": -261.0, ""front_left_right_bumper_asymmetry"": -261.0, ""front_structural_delta"": 47.0, ""front_structural_delta_median"": 47.0, ""front_total_length_shortening"": 152.0, ""rear_total_length_shortening"": 152.0, ""total_length_shortening"": 152.0}",152.0,47.0,-261.0,152.0,55.67,closingSpeed,15.463888888888889,208283.84968364195,1742.0,,5195.0,1860.0,2885.0,1134.0,55.67,56.67,180.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,VTV
1221,8554,1453,2,rear,subject_vehicle,A_ProfileValid,JEEP,GRAND CHEROKEE,1996,UTILITY VEHICLE,06BDEW3,1,180.0,1524.0,0.0,378.0,358.0,378.0,313.0,273.0,253.0,201.0,378.0,299.3,304.52372649762447,456133.2,1.262946876044103,-0.15603073838957565,-0.09086616469736937,0.8419889502762431,0.06698746642793196,0.0846016114592659,0.05640270653931951,0.0,"{""a_pillar_base_asym_delta"": 1640.0, ""delta_1"": 288.0, ""delta_10"": 9.0, ""delta_11"": -5.0, ""delta_12"": -192.0, ""delta_13"": 1448.0, ""delta_14"": -12.0, ""delta_15"": -12.0, ""delta_16"": -21.0, ""delta_17"": 292.0, ""delta_18"": -15.0, ""delta_19"": 201.0, ""delta_2"": -12.0, ""delta_20"": 358.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": -15.0, ""delta_5"": -16.0, ""delta_6"": 8.0, ""delta_7"": -3.0, ""delta_8"": -15.0, ""delta_9"": -19.0, ""door_leading_lower_asym_delta"": -11.0, ""door_leading_upper_asym_delta"": -1.0, ""door_trailing_lower_asym_delta"": -14.0, ""door_trailing_upper_asym_delta"": -4.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 358.0, ""front_bumper_right_delta"": 201.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": -12.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": -12.0, ""front_firewall_right_delta"": -12.0, ""front_left_right_asym_delta"": 157.0, ""front_left_right_bumper_asymmetry"": 157.0, ""front_structural_delta"": -12.0, ""front_structural_delta_median"": -12.0, ""front_total_length_shortening"": 288.0, ""rear_total_length_shortening"": 288.0, ""total_length_shortening"": 288.0}",288.0,-12.0,157.0,288.0,55.67,closingSpeed,15.463888888888889,227414.39844907407,1902.0,,4468.0,1810.0,2680.0,1177.0,55.67,0.0,180.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,VTV
1234,8555,1471,1,rear,subject_vehicle,B_ProfilePartial,FORD,F150 PICKUP,2008,PICKUP TRUCK,12FDEW2,1,0.0,1524.0,0.0,502.0,152.0,299.0,404.0,502.0,249.0,284.0,502.0,334.4,351.71067655105384,509625.6,1.5011961722488039,0.05352870813397125,0.024964763004690416,0.7507389162561576,0.05736833075999313,0.086121118545205,0.043068638462182035,0.0,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 448.0, ""delta_10"": 1.0, ""delta_11"": -3.0, ""delta_12"": 6.0, ""delta_13"": 6.0, ""delta_14"": -1.0, ""delta_15"": -11.0, ""delta_16"": 25.0, ""delta_17"": 18.0, ""delta_18"": -20.0, ""delta_19"": 284.0, ""delta_2"": 43.0, ""delta_20"": 152.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 10.0, ""delta_5"": 6.0, ""delta_6"": 95.0, ""delta_7"": -9.0, ""delta_8"": 14.0, ""delta_9"": 8.0, ""door_leading_lower_asym_delta"": -104.0, ""door_leading_upper_asym_delta"": -4.0, ""door_trailing_lower_asym_delta"": -4.0, ""door_trailing_upper_asym_delta"": -6.0, ""firewall_side_asym_delta"": -10.0, ""front_bumper_left_delta"": 152.0, ""front_bumper_right_delta"": 284.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 43.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": -11.0, ""front_firewall_right_delta"": -1.0, ""front_left_right_asym_delta"": -132.0, ""front_left_right_bumper_asymmetry"": -132.0, ""front_structural_delta"": 43.0, ""front_structural_delta_median"": 43.0, ""front_total_length_shortening"": 448.0, ""rear_total_length_shortening"": 448.0, ""total_length_shortening"": 448.0}",448.0,43.0,-132.0,448.0,69.13,closingSpeed,19.202777777777776,493014.3036496912,2674.0,,5829.0,2030.0,3680.0,1618.0,69.13,69.13,180.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,VTV
1234,8555,1472,2,rear,subject_vehicle,A_ProfileValid,JEEP,LIBERTY,2004,UTILITY VEHICLE,06BDEW3,1,180.0,1524.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,13.0,54.0,12.100000000000001,24.496938584239462,18440.4,4.462809917355371,-0.7851239669421487,-0.35946178539717233,0.8396694214876033,0.002872062663185379,0.012817469736529788,0.0024115831948730124,0.0,"{""a_pillar_base_asym_delta"": -12.0, ""delta_1"": 4213.0, ""delta_10"": -2.0, ""delta_11"": 6.0, ""delta_12"": -1.0, ""delta_13"": -13.0, ""delta_14"": -11.0, ""delta_15"": -15.0, ""delta_16"": -9.0, ""delta_17"": -3.0, ""delta_18"": 4.0, ""delta_19"": 13.0, ""delta_2"": -10.0, ""delta_20"": 4517.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": -8.0, ""delta_5"": -10.0, ""delta_6"": 0.0, ""delta_7"": 5.0, ""delta_8"": -10.0, ""delta_9"": -12.0, ""door_leading_lower_asym_delta"": 5.0, ""door_leading_upper_asym_delta"": -2.0, ""door_trailing_lower_asym_delta"": 8.0, ""door_trailing_upper_asym_delta"": -2.0, ""firewall_side_asym_delta"": -4.0, ""front_bumper_left_delta"": 4517.0, ""front_bumper_right_delta"": 13.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": -10.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": -15.0, ""front_firewall_right_delta"": -11.0, ""front_left_right_asym_delta"": 4504.0, ""front_left_right_bumper_asymmetry"": 4504.0, ""front_structural_delta"": -10.0, ""front_structural_delta_median"": -10.0, ""front_total_length_shortening"": 4213.0, ""rear_total_length_shortening"": 4213.0, ""total_length_shortening"": 4213.0}",4213.0,-10.0,4504.0,4213.0,69.13,closingSpeed,19.202777777777776,355287.4207677468,1927.0,,4213.0,1815.0,2640.0,1195.0,69.13,0.0,180.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,VTV
644,8667,772,1,rear,subject_vehicle,X_Exclude,OLDSMOBILE,CUTLASS,1997,FOUR DOOR SEDAN,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": 0.0, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,0.0,78.6,closingSpeed,21.833333333333332,488611.8055555555,2050.0,,4890.0,1850.0,2730.0,0.0,78.6,0.0,180.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,ITV
595,8668,713,1,rear,subject_vehicle,X_Exclude,SATURN,SL1,1996,FOUR DOOR SEDAN,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": 0.0, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,0.0,79.84,closingSpeed,22.177777777777777,313064.9609876543,1273.0,,4470.0,1685.0,2595.0,0.0,79.84,79.84,180.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,ITV
620,8669,743,1,rear,subject_vehicle,X_Exclude,MAZDA,PROTEGE5,1996,FOUR DOOR SEDAN,,0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.08085585585585586,,0.0,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": 0.0, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,0.0,79.89,closingSpeed,22.191666666666666,318628.13493055553,1294.0,,4440.0,1690.0,2605.0,0.0,79.89,79.89,180.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,ITV
627,8670,750,1,rear,subject_vehicle,X_Exclude,TOYOTA,RAV4,1997,FIVE DOOR HATCHBACK,,0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.08588661037394452,,0.0,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": 0.0, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,0.0,78.89,closingSpeed,21.913888888888888,373850.12267361104,1557.0,,4145.0,1770.0,2400.0,0.0,78.89,78.89,180.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,ITV
656,8671,786,1,rear,subject_vehicle,X_Exclude,NISSAN,KING CAB PICKUP,1997,PICKUP TRUCK,,0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.054288597376387485,,0.0,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": 0.0, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,0.0,79.86,closingSpeed,22.183333333333334,425912.79041666666,1731.0,,4955.0,1665.0,5945.0,0.0,79.86,79.86,180.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,ITV
621,8672,744,1,rear,subject_vehicle,X_Exclude,HONDA,ACCORD,1997,FOUR DOOR SEDAN,,0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.037139807897545354,,0.0,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": 0.0, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,0.0,79.16,closingSpeed,21.988888888888887,373270.67308641964,1544.0,,4685.0,1750.0,2705.0,0.0,79.16,79.16,180.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,ITV
